id	brand_code	brand_name	model_code	model_name	fuel_type	variant_code	variant_name	cubic_capacity	brand_logo	hdfc_code	fuel_type_text	full_name	popular_brand	popular_model	popular_variant
552	B149	Royal Enfield	M1544	Bullet	P	null		499		580	PETROL	Royal Enfield Bullet  Petrol	0	1	null
553	B149	Royal Enfield	M1544	Bullet	P	null		535		598	PETROL	Royal Enfield Bullet  Petrol	0	1	null
554	B149	Royal Enfield	M1544	Bullet	P	null		346		574	PETROL	Royal Enfield Bullet  Petrol	0	1	null
555	B149	Royal Enfield	M1544	Bullet	P	null		346		575	PETROL	Royal Enfield Bullet  Petrol	0	1	null
556	B149	Royal Enfield	M1544	Bullet	P	null		346		576	PETROL	Royal Enfield Bullet  Petrol	0	1	null
557	B149	Royal Enfield	M1544	Bullet	P	null		499		577	PETROL	Royal Enfield Bullet  Petrol	0	1	null
558	B149	Royal Enfield	M1544	Bullet	P	null		350		588	PETROL	Royal Enfield Bullet  Petrol	0	1	null
559	B149	Royal Enfield	M1544	Bullet	P	null		346		589	PETROL	Royal Enfield Bullet  Petrol	0	1	null
560	B149	Royal Enfield	M1544	Bullet	P	null		499		594	PETROL	Royal Enfield Bullet  Petrol	0	1	null
561	B149	Royal Enfield	M1544	Bullet	P	null		350		574	PETROL	Royal Enfield Bullet  Petrol	0	1	null
562	B149	Royal Enfield	M1544	Bullet	P	null		346		591	PETROL	Royal Enfield Bullet  Petrol	0	1	null
563	B149	Royal Enfield	M1544	Bullet	P	null		350		592	PETROL	Royal Enfield Bullet  Petrol	0	1	null
564	B149	Royal Enfield	M1544	Bullet	P	null		350		574	PETROL	Royal Enfield Bullet  Petrol	0	1	null
2231	B149	Royal Enfield	M1544	Bullet	P	null		350		575	PETROL	Royal Enfield Bullet  Petrol	0	1	null
2232	B149	Royal Enfield	M1544	Bullet	P	null		346		591	PETROL	Royal Enfield Bullet  Petrol	0	1	null
2233	B149	Royal Enfield	M1544	Bullet	P	null		350		591	PETROL	Royal Enfield Bullet  Petrol	0	1	null
2234	B149	Royal Enfield	M1544	Bullet	P	null		500		0	PETROL	Royal Enfield Bullet  Petrol	0	1	null
3	B149	Royal Enfield	M1545	Bullet Classic 350cc	P	null		350		573	PETROL	Royal Enfield Bullet Classic 350cc  Petrol	0	1	null
4	B149	Royal Enfield	M1546	Bullet Classic 500cc	P	null		500		577	PETROL	Royal Enfield Bullet Classic 500cc  Petrol	0	1	null
5	B149	Royal Enfield	M1547	Bullet Machismo 350	P	null		350		573	PETROL	Royal Enfield Bullet Machismo 350  Petrol	0	1	null
6	B149	Royal Enfield	M1548	Bullet Machismo 500cc	P	null		500		577	PETROL	Royal Enfield Bullet Machismo 500cc  Petrol	0	1	null
565	B149	Royal Enfield	M1549	Classic	P	null		500		589	PETROL	Royal Enfield Classic  Petrol	0	1	null
566	B149	Royal Enfield	M1549	Classic	P	null		499		597	PETROL	Royal Enfield Classic  Petrol	0	1	null
567	B149	Royal Enfield	M1549	Classic	P	null		346		588	Petrol	Royal Enfield Classic  Petrol	0	1	null
568	B149	Royal Enfield	M1549	Classic	P	null		499		587	Petrol	Royal Enfield Classic  Petrol	0	1	null
2211	B149	Royal Enfield	M1549	Classic	P	null		500		587	PETROL	Royal Enfield Classic  Petrol	0	1	null
2212	B149	Royal Enfield	M1549	Classic	P	null		350		588	PETROL	Royal Enfield Classic  Petrol	0	1	null
2213	B149	Royal Enfield	M1549	Classic	P	null		500		597	PETROL	Royal Enfield Classic  Petrol	0	1	null
2214	B149	Royal Enfield	M1549	Classic	P	null		500		1116	PETROL	Royal Enfield Classic  Petrol	0	1	null
2215	B149	Royal Enfield	M1549	Classic	P	null		500		1116	PETROL	Royal Enfield Classic  Petrol	0	1	null
2216	B149	Royal Enfield	M1549	Classic	P	null		346		0	PETROL	Royal Enfield Classic  Petrol	0	1	null
2217	B149	Royal Enfield	M1549	Classic	P	null		499		0	PETROL	Royal Enfield Classic  Petrol	0	1	null
2218	B149	Royal Enfield	M1549	Classic	P	null		346		1119	PETROL	Royal Enfield Classic  Petrol	0	1	null
2219	B149	Royal Enfield	M1549	Classic	P	null		350		1123	PETROL	Royal Enfield Classic  Petrol	0	1	null
2220	B149	Royal Enfield	M1549	Classic	P	null		350		1127	PETROL	Royal Enfield Classic  Petrol	0	1	null
2221	B149	Royal Enfield	M1549	Classic	P	null		500		1129	PETROL	Royal Enfield Classic  Petrol	0	1	null
2222	B149	Royal Enfield	M1549	Classic	P	null		500		1129	PETROL	Royal Enfield Classic  Petrol	0	1	null
2246	B149	Royal Enfield	M1550	Classic 500	P	null		499		587	PETROL	Royal Enfield Classic 500  Petrol	0	1	null
1073	B149	Royal Enfield	M1551	Continental Gt	P	null		535		596	PETROL	Royal Enfield Continental Gt  Petrol	0	1	null
2235	B149	Royal Enfield	M1551	Continental Gt	P	null		650		1140	PETROL	Royal Enfield Continental Gt  Petrol	0	1	null
2236	B149	Royal Enfield	M1551	Continental Gt	P	null		650		1140	PETROL	Royal Enfield Continental Gt  Petrol	0	1	null
2237	B149	Royal Enfield	M1551	Continental Gt	P	null		535		596	PETROL	Royal Enfield Continental Gt  Petrol	0	1	null
2238	B149	Royal Enfield	M1551	Continental Gt	P	null		650		1140	PETROL	Royal Enfield Continental Gt  Petrol	0	1	null
7	B149	Royal Enfield	M1552	Electra	P	null		350		591	PETROL	Royal Enfield Electra  Petrol	0	1	null
569	B149	Royal Enfield	M1552	Electra	P	null		346		593	PETROL	Royal Enfield Electra  Petrol	0	1	null
570	B149	Royal Enfield	M1552	Electra	P	null		346		581	PETROL	Royal Enfield Electra  Petrol	0	1	null
571	B149	Royal Enfield	M1552	Electra	P	null		346		582	PETROL	Royal Enfield Electra  Petrol	0	1	null
572	B149	Royal Enfield	M1552	Electra	P	null		346		581	PETROL	Royal Enfield Electra  Petrol	0	1	null
573	B149	Royal Enfield	M1552	Electra	P	null		346		581	PETROL	Royal Enfield Electra  Petrol	0	1	null
2228	B149	Royal Enfield	M1552	Electra	P	null		346		582	PETROL	Royal Enfield Electra  Petrol	0	1	null
2229	B149	Royal Enfield	M1552	Electra	P	null		346		581	PETROL	Royal Enfield Electra  Petrol	0	1	null
2230	B149	Royal Enfield	M1552	Electra	P	null		346		581	PETROL	Royal Enfield Electra  Petrol	0	1	null
2243	B149	Royal Enfield	M1553	Eledro	P	null		350		0	PETROL	Royal Enfield Eledro  Petrol	0	1	null
2244	B149	Royal Enfield	M1553	Eledro	P	null		350		0	PETROL	Royal Enfield Eledro  Petrol	0	1	null
1074	B149	Royal Enfield	M1554	Himalayan	P	null		411		0	PETROL	Royal Enfield Himalayan  Petrol	0	1	null
1515	B149	Royal Enfield	M1555	Interceptor	P	null		648		1137	PETROL	Royal Enfield Interceptor  Petrol	0	1	null
1516	B149	Royal Enfield	M1555	Interceptor	P	null		648		1138	PETROL	Royal Enfield Interceptor  Petrol	0	1	null
1517	B149	Royal Enfield	M1555	Interceptor	P	null		648		1139	PETROL	Royal Enfield Interceptor  Petrol	0	1	null
574	B149	Royal Enfield	M1556	Machismo	P	null		346		583	PETROL	Royal Enfield Machismo  Petrol	0	1	null
575	B149	Royal Enfield	M1556	Machismo	P	null		346		584	PETROL	Royal Enfield Machismo  Petrol	0	1	null
576	B149	Royal Enfield	M1556	Machismo	P	null		346		585	PETROL	Royal Enfield Machismo  Petrol	0	1	null
1075	B149	Royal Enfield	M1556	Machismo	P	null		500		584	PETROL	Royal Enfield Machismo  Petrol	0	1	null
1076	B149	Royal Enfield	M1556	Machismo	P	null		350		583	PETROL	Royal Enfield Machismo  Petrol	0	1	null
2239	B149	Royal Enfield	M1556	Machismo	P	null		350		583	PETROL	Royal Enfield Machismo  Petrol	0	1	null
2240	B149	Royal Enfield	M1556	Machismo	P	null		500		1120	PETROL	Royal Enfield Machismo  Petrol	0	1	null
2241	B149	Royal Enfield	M1556	Machismo	P	null		346		584	PETROL	Royal Enfield Machismo  Petrol	0	1	null
2242	B149	Royal Enfield	M1556	Machismo	P	null		346		585	PETROL	Royal Enfield Machismo  Petrol	0	1	null
2245	B149	Royal Enfield	M1557	Meteor	P	null		700		0	PETROL	Royal Enfield Meteor  Petrol	0	1	null
8	B149	Royal Enfield	M1558	Standard	P	null		350		575	PETROL	Royal Enfield Standard  Petrol	0	1	null
1514	B149	Royal Enfield	M1559	Taurus	P	null		325		590	PETROL	Royal Enfield Taurus  Petrol	0	1	null
2247	B149	Royal Enfield	M1559	Taurus	P	null		325		590	PETROL	Royal Enfield Taurus  Petrol	0	1	null
9	B149	Royal Enfield	M1560	Thunderbird	P	null		350		586	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
577	B149	Royal Enfield	M1560	Thunderbird	P	null		346		578	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
578	B149	Royal Enfield	M1560	Thunderbird	P	null		346		578	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
1077	B149	Royal Enfield	M1560	Thunderbird	P	null		350		586	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
1078	B149	Royal Enfield	M1560	Thunderbird	P	null		499		595	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
2223	B149	Royal Enfield	M1560	Thunderbird	P	null		349		1131	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
2224	B149	Royal Enfield	M1560	Thunderbird	P	null		499		595	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
2225	B149	Royal Enfield	M1560	Thunderbird	P	null		350		586	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
2226	B149	Royal Enfield	M1560	Thunderbird	P	null		346		1131	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
2227	B149	Royal Enfield	M1560	Thunderbird	P	null		346		578	PETROL	Royal Enfield Thunderbird  Petrol	0	1	null
1518	B150	Scooters India	M1561	Vijay Super	P	null		150	null	599	PETROL	Scooters India Vijay Super  Petrol	0	1	null
1519	B151	Ses Pvt Ltd	M1562	Eagle	P	null		1	null	1142	ELECTRIC	Ses Pvt Ltd Eagle  Electric	0	1	null
1520	B151	Ses Pvt Ltd	M1563	Tuff	P	null		1	null	1143	ELECTRIC	Ses Pvt Ltd Tuff  Electric	0	1	null
580	B152	Suzuki	M1564	Access	P	null		125	suzuki.png	600	PETROL	Suzuki Access  Petrol	1	1	null
582	B152	Suzuki	M1564	Access	P	null		125		600	PETROL	Suzuki Access  Petrol	0	1	null
1079	B152	Suzuki	M1564	Access	P	null		124		600	PETROL	Suzuki Access  Petrol	0	1	null
2248	B152	Suzuki	M1564	Access	P	null		124		1156	PETROL	Suzuki Access  Petrol	0	1	null
2249	B152	Suzuki	M1564	Access	P	null		125		1155	PETROL	Suzuki Access  Petrol	0	1	null
1080	B152	Suzuki	M1565	Bandit	P	null		1255		0	PETROL	Suzuki Bandit  Petrol	0	1	null
583	B152	Suzuki	M1566	Bandit 1250s	P	null		1255		0	PETROL	Suzuki Bandit 1250s  Petrol	0	1	null
584	B152	Suzuki	M1567	Burgman	P	null		650		0	PETROL	Suzuki Burgman  Petrol	0	1	null
2271	B152	Suzuki	M1567	Burgman	P	null		125		1161	PETROL	Suzuki Burgman  Petrol	0	1	null
1081	B152	Suzuki	M1568	Gixxer	P	null		155		636	PETROL	Suzuki Gixxer  Petrol	0	1	null
1082	B152	Suzuki	M1568	Gixxer	P	null		155		636	PETROL	Suzuki Gixxer  Petrol	0	1	null
1083	B152	Suzuki	M1568	Gixxer	P	null		155		636	PETROL	Suzuki Gixxer  Petrol	0	1	null
1084	B152	Suzuki	M1568	Gixxer	P	null		155		636	PETROL	Suzuki Gixxer  Petrol	0	1	null
1085	B152	Suzuki	M1568	Gixxer	P	null		155		636	PETROL	Suzuki Gixxer  Petrol	0	1	null
1274	B152	Suzuki	M1568	Gixxer	P	null		150		636	Petrol	Suzuki Gixxer  Petrol	0	1	null
2250	B152	Suzuki	M1568	Gixxer	P	null		155		1162	PETROL	Suzuki Gixxer  Petrol	0	1	null
2251	B152	Suzuki	M1568	Gixxer	P	null		155		1162	PETROL	Suzuki Gixxer  Petrol	0	1	null
2252	B152	Suzuki	M1568	Gixxer	P	null		155		1151	PETROL	Suzuki Gixxer  Petrol	0	1	null
2253	B152	Suzuki	M1568	Gixxer	P	null		155		1151	PETROL	Suzuki Gixxer  Petrol	0	1	null
1275	B152	Suzuki	M1569	Gixxer 150 Rear Disc	P	null		150		636	Petrol	Suzuki Gixxer 150 Rear Disc  Petrol	0	1	null
2272	B152	Suzuki	M1570	Gixxer Sf Fi	P	null		154		1154	PETROL	Suzuki Gixxer Sf Fi  Petrol	0	1	null
2273	B152	Suzuki	M1570	Gixxer Sf Fi	P	null		154		1154	PETROL	Suzuki Gixxer Sf Fi  Petrol	0	1	null
2274	B152	Suzuki	M1570	Gixxer Sf Fi	P	null		154		1146	PETROL	Suzuki Gixxer Sf Fi  Petrol	0	1	null
1281	B152	Suzuki	M1571	Gixxer Sf Moto Gp Rear Disc	P	null		150		636	Petrol	Suzuki Gixxer Sf Moto Gp Rear Disc  Petrol	0	1	null
1278	B152	Suzuki	M1572	Gixxer Sf Sp	P	null		150		1160	PETROL	Suzuki Gixxer Sf Sp  Petrol	0	1	null
1279	B152	Suzuki	M1573	Gixxer Sf Special Motogp Edition	P	null		150		636	Petrol	Suzuki Gixxer Sf Special Motogp Edition  Petrol	0	1	null
1280	B152	Suzuki	M1574	Gixxer Sf Std	P	null		150		636	Petrol	Suzuki Gixxer Sf Std  Petrol	0	1	null
1276	B152	Suzuki	M1575	Gixxer Sp	P	null		150		636	Petrol	Suzuki Gixxer Sp  Petrol	0	1	null
1277	B152	Suzuki	M1576	Gixxer Special Edition	P	null		150		636	Petrol	Suzuki Gixxer Special Edition  Petrol	0	1	null
1086	B152	Suzuki	M1577	Gs	P	null		149		601	PETROL	Suzuki Gs  Petrol	0	1	null
585	B152	Suzuki	M1578	Gs 150 R	P	null		150		601	PETROL	Suzuki Gs 150 R  Petrol	0	1	null
586	B152	Suzuki	M1579	Gs 150r	P	null		150		601	PETROL	Suzuki Gs 150r  Petrol	0	1	null
587	B152	Suzuki	M1580	Gs150r	P	null		150		601	PETROL	Suzuki Gs150r  Petrol	0	1	null
2255	B152	Suzuki	M1580	Gs150r	P	null		150		601	PETROL	Suzuki Gs150r  Petrol	0	1	null
588	B152	Suzuki	M1581	Gsr	P	null		600		0	PETROL	Suzuki Gsr  Petrol	0	1	null
589	B152	Suzuki	M1582	Gsx	P	null		1300		613	PETROL	Suzuki Gsx  Petrol	0	1	null
590	B152	Suzuki	M1582	Gsx	P	null		600		612	PETROL	Suzuki Gsx  Petrol	0	1	null
1087	B152	Suzuki	M1582	Gsx	P	null		999		613	PETROL	Suzuki Gsx  Petrol	0	1	null
1088	B152	Suzuki	M1582	Gsx	P	null		999		613	PETROL	Suzuki Gsx  Petrol	0	1	null
1523	B152	Suzuki	M1583	Gsx 150 R	P	null		150		1150	PETROL	Suzuki Gsx 150 R  Petrol	0	1	null
591	B152	Suzuki	M1584	Gsx R	P	null		600		612	Petrol	Suzuki Gsx R  Petrol	0	1	null
592	B152	Suzuki	M1584	Gsx R	P	null		999		613	Petrol	Suzuki Gsx R  Petrol	0	1	null
593	B152	Suzuki	M1584	Gsx R	P	null		749		614	Petrol	Suzuki Gsx R  Petrol	0	1	null
1282	B152	Suzuki	M1585	Gsx R1000	P	null		999		613	Petrol	Suzuki Gsx R1000  Petrol	0	1	null
1283	B152	Suzuki	M1585	Gsx R1000	P	null		999		613	Petrol	Suzuki Gsx R1000  Petrol	0	1	null
594	B152	Suzuki	M1586	Gsx-r 1000	P	null		999		613	PETROL	Suzuki Gsx-r 1000  Petrol	0	1	null
1089	B152	Suzuki	M1587	Gt 124	P	null		124		629	PETROL	Suzuki Gt 124  Petrol	0	1	null
595	B152	Suzuki	M1588	Gt 125	P	null		125		629	PETROL	Suzuki Gt 125  Petrol	0	1	null
596	B152	Suzuki	M1589	Gx	P	null		1340		625	PETROL	Suzuki Gx  Petrol	0	1	null
597	B152	Suzuki	M1590	Hayabusa	P	null		1340		634	PETROL	Suzuki Hayabusa  Petrol	0	1	null
598	B152	Suzuki	M1590	Hayabusa	P	null		1340		602	PETROL	Suzuki Hayabusa  Petrol	0	1	null
599	B152	Suzuki	M1591	Hayabusa Gsx	P	null		1340		634	PETROL	Suzuki Hayabusa Gsx  Petrol	0	1	null
2275	B152	Suzuki	M1591	Hayabusa Gsx	P	null		1340		634	PETROL	Suzuki Hayabusa Gsx  Petrol	0	1	null
1090	B152	Suzuki	M1592	Hayate	P	null		113		627	PETROL	Suzuki Hayate  Petrol	0	1	null
1091	B152	Suzuki	M1592	Hayate	P	null		113		627	PETROL	Suzuki Hayate  Petrol	0	1	null
2257	B152	Suzuki	M1592	Hayate	P	null		112		1159	PETROL	Suzuki Hayate  Petrol	0	1	null
2258	B152	Suzuki	M1592	Hayate	P	null		112		1159	PETROL	Suzuki Hayate  Petrol	0	1	null
600	B152	Suzuki	M1593	Heat	P	null		125		603	PETROL	Suzuki Heat  Petrol	0	1	null
601	B152	Suzuki	M1593	Heat	P	null		124		603	PETROL	Suzuki Heat  Petrol	0	1	null
602	B152	Suzuki	M1593	Heat	P	null		124		604	PETROL	Suzuki Heat  Petrol	0	1	null
2269	B152	Suzuki	M1593	Heat	P	null		125		603	PETROL	Suzuki Heat  Petrol	0	1	null
2270	B152	Suzuki	M1593	Heat	P	null		125		604	PETROL	Suzuki Heat  Petrol	0	1	null
1092	B152	Suzuki	M1594	Inazuma	P	null		248		0	PETROL	Suzuki Inazuma  Petrol	0	1	null
2276	B152	Suzuki	M1594	Inazuma	P	null		250		1148	PETROL	Suzuki Inazuma  Petrol	0	1	null
2277	B152	Suzuki	M1595	Ind	P	null		100		621	PETROL	Suzuki Ind  Petrol	0	1	null
603	B152	Suzuki	M1596	Intruder	P	null		1800		605	PETROL	Suzuki Intruder  Petrol	0	1	null
604	B152	Suzuki	M1596	Intruder	P	null		1782		605	PETROL	Suzuki Intruder  Petrol	0	1	null
605	B152	Suzuki	M1596	Intruder	P	null		1783		605	PETROL	Suzuki Intruder  Petrol	0	1	null
606	B152	Suzuki	M1596	Intruder	P	null		1783		633	PETROL	Suzuki Intruder  Petrol	0	1	null
607	B152	Suzuki	M1596	Intruder	P	null		1800		633	PETROL	Suzuki Intruder  Petrol	0	1	null
1093	B152	Suzuki	M1596	Intruder	P	null		805		605	PETROL	Suzuki Intruder  Petrol	0	1	null
2278	B152	Suzuki	M1596	Intruder	P	null		154		1157	PETROL	Suzuki Intruder  Petrol	0	1	null
2279	B152	Suzuki	M1596	Intruder	P	null		154		1157	PETROL	Suzuki Intruder  Petrol	0	1	null
1094	B152	Suzuki	M1597	Lets	P	null		113		635	PETROL	Suzuki Lets  Petrol	0	1	null
2262	B152	Suzuki	M1597	Lets	P	null		110		1158	PETROL	Suzuki Lets  Petrol	0	1	null
1095	B152	Suzuki	M1598	Max	P	null		98		616	PETROL	Suzuki Max  Petrol	0	1	null
2280	B152	Suzuki	M1598	Max	P	null		100		617	PETROL	Suzuki Max  Petrol	0	1	null
608	B152	Suzuki	M1599	Rf 900	P	null		937		0	PETROL	Suzuki Rf 900  Petrol	0	1	null
2281	B152	Suzuki	M1600	Rm	P	null		249		0	PETROL	Suzuki Rm  Petrol	0	1	null
2282	B152	Suzuki	M1600	Rm	P	null		449		0	PETROL	Suzuki Rm  Petrol	0	1	null
609	B152	Suzuki	M1601	Samurai	P	null		100		620	PETROL	Suzuki Samurai  Petrol	0	1	null
1522	B152	Suzuki	M1602	Shaolin	P	null		138		619	PETROL	Suzuki Shaolin  Petrol	0	1	null
2283	B152	Suzuki	M1602	Shaolin	P	null		140		619	PETROL	Suzuki Shaolin  Petrol	0	1	null
1521	B152	Suzuki	M1603	Shogun	P	null		108		618	PETROL	Suzuki Shogun  Petrol	0	1	null
1096	B152	Suzuki	M1604	Sling Shot	P	null		124		624	PETROL	Suzuki Sling Shot  Petrol	0	1	null
1097	B152	Suzuki	M1604	Sling Shot	P	null		124		624	PETROL	Suzuki Sling Shot  Petrol	0	1	null
610	B152	Suzuki	M1605	Slingshot	P	null		124		623	PETROL	Suzuki Slingshot  Petrol	0	1	null
611	B152	Suzuki	M1605	Slingshot	P	null		125		623	PETROL	Suzuki Slingshot  Petrol	0	1	null
612	B152	Suzuki	M1605	Slingshot	P	null		125		622	PETROL	Suzuki Slingshot  Petrol	0	1	null
613	B152	Suzuki	M1605	Slingshot	P	null		125		623	PETROL	Suzuki Slingshot  Petrol	0	1	null
614	B152	Suzuki	M1605	Slingshot	P	null		124		624	PETROL	Suzuki Slingshot  Petrol	0	1	null
615	B152	Suzuki	M1605	Slingshot	P	null		125		624	PETROL	Suzuki Slingshot  Petrol	0	1	null
2259	B152	Suzuki	M1605	Slingshot	P	null		124		623	PETROL	Suzuki Slingshot  Petrol	0	1	null
2260	B152	Suzuki	M1605	Slingshot	P	null		125		622	PETROL	Suzuki Slingshot  Petrol	0	1	null
2261	B152	Suzuki	M1605	Slingshot	P	null		124		624	PETROL	Suzuki Slingshot  Petrol	0	1	null
616	B152	Suzuki	M1606	Slingshot Plus	P	null		125		624	PETROL	Suzuki Slingshot Plus  Petrol	0	1	null
617	B152	Suzuki	M1606	Slingshot Plus	P	null		125		1144	PETROL	Suzuki Slingshot Plus  Petrol	0	1	null
618	B152	Suzuki	M1606	Slingshot Plus	P	null		125		1145	PETROL	Suzuki Slingshot Plus  Petrol	0	1	null
619	B152	Suzuki	M1607	Suzuki Hayabusa Vzr	P	null		1783		602	PETROL	Suzuki Suzuki Hayabusa Vzr  Petrol	0	1	null
620	B152	Suzuki	M1608	Sv 400 S	P	null		399		0	PETROL	Suzuki Sv 400 S  Petrol	0	1	null
621	B152	Suzuki	M1609	Swish	P	null		125		626	PETROL	Suzuki Swish  Petrol	0	1	null
1098	B152	Suzuki	M1609	Swish	P	null		124		0	PETROL	Suzuki Swish  Petrol	0	1	null
2254	B152	Suzuki	M1609	Swish	P	null		125		626	PETROL	Suzuki Swish  Petrol	0	1	null
2256	B152	Suzuki	M1610	Uz	P	null		124		615	PETROL	Suzuki Uz  Petrol	0	1	null
1099	B152	Suzuki	M1611	V Storm	P	null		1037		0	PETROL	Suzuki V Storm  Petrol	0	1	null
2284	B152	Suzuki	M1612	V-strom 1000	P	null		1037		0	PETROL	Suzuki V-strom 1000  Petrol	0	1	null
2285	B152	Suzuki	M1612	V-strom 1000	P	null		645		0	PETROL	Suzuki V-strom 1000  Petrol	0	1	null
622	B152	Suzuki	M1613	Zeus	P	null		124		609	PETROL	Suzuki Zeus  Petrol	0	1	null
623	B152	Suzuki	M1613	Zeus	P	null		124		610	PETROL	Suzuki Zeus  Petrol	0	1	null
624	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
625	B152	Suzuki	M1613	Zeus	P	null		125		632	PETROL	Suzuki Zeus  Petrol	0	1	null
626	B152	Suzuki	M1613	Zeus	P	null		124		606	PETROL	Suzuki Zeus  Petrol	0	1	null
627	B152	Suzuki	M1613	Zeus	P	null		125		609	PETROL	Suzuki Zeus  Petrol	0	1	null
628	B152	Suzuki	M1613	Zeus	P	null		125		607	PETROL	Suzuki Zeus  Petrol	0	1	null
629	B152	Suzuki	M1613	Zeus	P	null		124		607	PETROL	Suzuki Zeus  Petrol	0	1	null
630	B152	Suzuki	M1613	Zeus	P	null		124		608	PETROL	Suzuki Zeus  Petrol	0	1	null
631	B152	Suzuki	M1613	Zeus	P	null		125		632	PETROL	Suzuki Zeus  Petrol	0	1	null
632	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
633	B152	Suzuki	M1613	Zeus	P	null		125		609	PETROL	Suzuki Zeus  Petrol	0	1	null
634	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
635	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
636	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
637	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
638	B152	Suzuki	M1613	Zeus	P	null		125		630	PETROL	Suzuki Zeus  Petrol	0	1	null
639	B152	Suzuki	M1613	Zeus	P	null		125		611	PETROL	Suzuki Zeus  Petrol	0	1	null
640	B152	Suzuki	M1613	Zeus	P	null		125		611	PETROL	Suzuki Zeus  Petrol	0	1	null
641	B152	Suzuki	M1613	Zeus	P	null		124		611	PETROL	Suzuki Zeus  Petrol	0	1	null
2263	B152	Suzuki	M1613	Zeus	P	null		125		606	PETROL	Suzuki Zeus  Petrol	0	1	null
2264	B152	Suzuki	M1613	Zeus	P	null		125		607	PETROL	Suzuki Zeus  Petrol	0	1	null
2265	B152	Suzuki	M1613	Zeus	P	null		125		606	PETROL	Suzuki Zeus  Petrol	0	1	null
2266	B152	Suzuki	M1613	Zeus	P	null		125		607	PETROL	Suzuki Zeus  Petrol	0	1	null
2267	B152	Suzuki	M1613	Zeus	P	null		125		608	PETROL	Suzuki Zeus  Petrol	0	1	null
2268	B152	Suzuki	M1613	Zeus	P	null		125		611	PETROL	Suzuki Zeus  Petrol	0	1	null
642	B152	Suzuki	M1614	Zeus Gt125u	P	null		125		611	PETROL	Suzuki Zeus Gt125u  Petrol	0	1	null
643	B152	Suzuki	M1615	Zeus Gt125xcd	P	null		125		631	PETROL	Suzuki Zeus Gt125xcd  Petrol	0	1	null
644	B152	Suzuki	M1616	Zeus Gt125xdu	P	null		125		630	PETROL	Suzuki Zeus Gt125xdu  Petrol	0	1	null
645	B152	Suzuki	M1617	Zeus Gt125xeu	P	null		125		632	PETROL	Suzuki Zeus Gt125xeu  Petrol	0	1	null
1524	B153	Swm	M1618	Superdual	P	null		600	null	1163	PETROL	Swm Superdual  Petrol	0	1	null
1525	B153	Swm	M1618	Superdual	P	null		600	null	1164	PETROL	Swm Superdual  Petrol	0	1	null
646	B154	Sym	M1619	Mio	P	null		50	null	0	PETROL	Sym Mio  Petrol	0	1	null
647	B154	Sym	M1619	Mio	P	null		100	null	121	PETROL	Sym Mio  Petrol	0	1	null
1527	B155	Terra Motors	M1620	A4000i	P	null		100	null	1166	ELECTRIC	Terra Motors A4000i  Electric	0	1	null
2514	B155	Terra Motors	M1620	A4000i	P	null		100	null	1166	PETROL	Terra Motors A4000i  Petrol	0	1	null
1526	B155	Terra Motors	M1621	Kiwami	P	null		1000	null	1165	ELECTRIC	Terra Motors Kiwami  Electric	0	1	null
2515	B155	Terra Motors	M1621	Kiwami	P	null		1000	null	1165	PETROL	Terra Motors Kiwami  Petrol	0	1	null
648	B156	Triumph	M1622	Bonneville	P	null		865	null	640	PETROL	Triumph Bonneville  Petrol	0	1	null
649	B156	Triumph	M1622	Bonneville	P	null		865	null	639	PETROL	Triumph Bonneville  Petrol	0	1	null
2516	B156	Triumph	M1622	Bonneville	P	null		865	null	1176	BATTERY	Triumph Bonneville  Battery	0	1	null
2517	B156	Triumph	M1622	Bonneville	P	null		1200	null	1176	PETROL	Triumph Bonneville  Petrol	0	1	null
650	B156	Triumph	M1623	Bonneville Black	P	null		865	null	639	PETROL	Triumph Bonneville Black  Petrol	0	1	null
651	B156	Triumph	M1624	Daytona	P	null		675	null	642	PETROL	Triumph Daytona  Petrol	0	1	null
652	B156	Triumph	M1624	Daytona	P	null		675	null	641	PETROL	Triumph Daytona  Petrol	0	1	null
653	B156	Triumph	M1625	Rocket Iii	P	null		2294	null	637	PETROL	Triumph Rocket Iii  Petrol	0	1	null
654	B156	Triumph	M1625	Rocket Iii	P	null		2294	null	637	PETROL	Triumph Rocket Iii  Petrol	0	1	null
